Case ID,Activity,Start,Complete,Classification
trace_574,Incident closure,2016/01/05 03:00:44.000,2016/01/05 03:16:44.000,
trace_575,Incident logging,2016/01/04 12:30:44.000,2016/01/04 12:43:44.000,
trace_575,Incident classification,2016/01/04 12:44:44.000,2016/01/04 12:47:44.000,Mail
trace_575,Initial diagnosis,2016/01/04 12:54:44.000,2016/01/04 13:04:44.000,
trace_575,Functional escalation,2016/01/04 13:09:44.000,2016/01/04 13:13:44.000,
trace_575,Investigation and diagnosis,2016/01/04 18:32:44.000,2016/01/05 03:19:44.000,
trace_575,Incident closure,2016/01/05 05:20:44.000,2016/01/05 05:24:44.000,
trace_576,Incident logging,2016/01/04 12:08:44.000,2016/01/04 12:11:44.000,
trace_576,Incident classification,2016/01/04 12:13:44.000,2016/01/04 12:16:44.000,Backup
trace_576,Initial diagnosis,2016/01/04 12:21:44.000,2016/01/04 12:25:44.000,
trace_576,Resolution and recovery,2016/01/04 17:55:44.000,2016/01/04 18:51:44.000,
trace_576,Incident closure,2016/01/04 18:51:44.000,2016/01/04 19:05:44.000,
trace_577,Incident logging,2016/01/04 14:13:44.000,2016/01/04 14:18:44.000,
trace_577,Incident classification,2016/01/04 14:18:44.000,2016/01/04 14:21:44.000,Backup
trace_577,Initial diagnosis,2016/01/04 14:34:44.000,2016/01/04 14:41:44.000,
trace_577,Functional escalation,2016/01/04 14:43:44.000,2016/01/04 14:46:44.000,
trace_577,Investigation and diagnosis,2016/01/05 02:05:44.000,2016/01/05 03:59:44.000,
trace_577,Resolution and recovery,2016/01/05 09:02:44.000,2016/01/05 09:30:44.000,
trace_577,Incident closure,2016/01/05 09:31:44.000,2016/01/05 09:37:44.000,
trace_578,Incident logging,2016/01/04 11:49:44.000,2016/01/04 11:55:44.000,
trace_578,Incident classification,2016/01/04 11:56:44.000,2016/01/04 12:04:44.000,SAP
trace_578,Initial diagnosis,2016/01/04 12:13:44.000,2016/01/04 12:21:44.000,
trace_578,Resolution and recovery,2016/01/04 16:08:44.000,2016/01/04 16:33:44.000,
trace_578,Incident closure,2016/01/04 16:33:44.000,2016/01/04 16:49:44.000,
trace_579,Incident logging,2016/01/04 13:07:44.000,2016/01/04 13:15:44.000,
trace_579,Incident classification,2016/01/04 13:16:44.000,2016/01/04 13:22:44.000,SAP
trace_579,Initial diagnosis,2016/01/04 13:23:44.000,2016/01/04 13:25:44.000,
trace_579,Resolution and recovery,2016/01/04 19:16:44.000,2016/01/04 19:58:44.000,
trace_579,Incident closure,2016/01/04 20:00:44.000,2016/01/04 20:03:44.000,
trace_580,Incident logging,2016/01/04 14:12:44.000,2016/01/04 14:16:44.000,
trace_580,Incident classification,2016/01/04 14:17:44.000,2016/01/04 14:22:44.000,Mail
trace_580,Initial diagnosis,2016/01/04 14:42:44.000,2016/01/04 14:50:44.000,
trace_580,Resolution and recovery,2016/01/04 20:35:44.000,2016/01/04 21:21:44.000,
trace_580,Incident closure,2016/01/04 21:22:44.000,2016/01/04 21:34:44.000,
trace_581,Incident logging,2016/01/04 13:11:44.000,2016/01/04 13:11:44.000,
trace_581,Incident classification,2016/01/04 13:13:44.000,2016/01/04 13:14:44.000,Mail
trace_581,Initial diagnosis,2016/01/04 13:23:44.000,2016/01/04 13:34:44.000,
trace_581,Resolution and recovery,2016/01/04 19:16:44.000,2016/01/04 19:41:44.000,
trace_581,Incident closure,2016/01/04 19:41:44.000,2016/01/04 20:03:44.000,
trace_582,Incident logging,2016/01/04 13:40:44.000,2016/01/04 13:41:44.000,
trace_582,Incident classification,2016/01/04 13:42:44.000,2016/01/04 13:51:44.000,Mail
trace_582,Initial diagnosis,2016/01/04 14:02:44.000,2016/01/04 14:15:44.000,
trace_582,Incident closure,2016/01/04 16:17:44.000,2016/01/04 16:34:44.000,
trace_583,Incident logging,2016/01/04 15:06:44.000,2016/01/04 15:25:44.000,
trace_583,Incident classification,2016/01/04 15:26:44.000,2016/01/04 15:31:44.000,SAP
trace_583,Initial diagnosis,2016/01/04 15:37:44.000,2016/01/04 15:38:44.000,
trace_583,Resolution and recovery,2016/01/04 20:17:44.000,2016/01/04 20:50:44.000,
trace_583,Incident closure,2016/01/04 20:52:44.000,2016/01/04 21:20:44.000,
trace_584,Incident logging,2016/01/04 13:46:44.000,2016/01/04 13:52:44.000,
trace_584,Incident classification,2016/01/04 13:52:44.000,2016/01/04 13:56:44.000,Mail
trace_584,Initial diagnosis,2016/01/04 14:13:44.000,2016/01/04 14:28:44.000,
trace_584,Resolution and recovery,2016/01/04 18:36:44.000,2016/01/04 18:50:44.000,
trace_584,Incident closure,2016/01/04 18:51:44.000,2016/01/04 19:12:44.000,
trace_585,Incident logging,2016/01/04 12:52:44.000,2016/01/04 13:07:44.000,
trace_585,Incident classification,2016/01/04 13:09:44.000,2016/01/04 13:14:44.000,SAP
trace_585,Initial diagnosis,2016/01/04 13:21:44.000,2016/01/04 13:31:44.000,
trace_585,Resolution and recovery,2016/01/04 16:43:44.000,2016/01/04 17:46:44.000,
trace_585,Incident closure,2016/01/04 17:46:44.000,2016/01/04 17:54:44.000,
trace_586,Incident logging,2016/01/04 13:39:44.000,2016/01/04 13:55:44.000,
trace_586,Incident classification,2016/01/04 13:55:44.000,2016/01/04 14:00:44.000,Citrix
trace_586,Initial diagnosis,2016/01/04 14:14:44.000,2016/01/04 14:29:44.000,
trace_586,Functional escalation,2016/01/04 14:31:44.000,2016/01/04 14:35:44.000,
trace_586,Investigation and diagnosis,2016/01/04 23:15:44.000,2016/01/05 05:29:44.000,
trace_586,Resolution and recovery,2016/01/05 11:34:44.000,2016/01/05 12:32:44.000,
trace_586,Incident closure,2016/01/05 12:32:44.000,2016/01/05 12:37:44.000,
trace_587,Incident logging,2016/01/04 14:51:44.000,2016/01/04 14:58:44.000,
trace_587,Incident classification,2016/01/04 14:58:44.000,2016/01/04 15:01:44.000,Mail
trace_587,Initial diagnosis,2016/01/04 15:06:44.000,2016/01/04 15:13:44.000,
trace_587,Incident closure,2016/01/04 17:13:44.000,2016/01/04 17:33:44.000,
trace_588,Incident logging,2016/01/04 14:15:44.000,2016/01/04 14:27:44.000,
trace_588,Incident classification,2016/01/04 14:28:44.000,2016/01/04 14:33:44.000,SAP
trace_588,Initial diagnosis,2016/01/04 14:37:44.000,2016/01/04 14:50:44.000,
trace_588,Resolution and recovery,2016/01/04 18:04:44.000,2016/01/04 18:29:44.000,
trace_588,Incident closure,2016/01/04 18:32:44.000,2016/01/04 18:45:44.000,
trace_589,Incident logging,2016/01/04 13:35:44.000,2016/01/04 13:35:44.000,
trace_589,Incident classification,2016/01/04 13:36:44.000,2016/01/04 13:40:44.000,SAP
trace_589,Initial diagnosis,2016/01/04 13:42:44.000,2016/01/04 13:55:44.000,
trace_589,Functional escalation,2016/01/04 13:55:44.000,2016/01/04 14:01:44.000,
trace_589,Investigation and diagnosis,2016/01/05 06:10:44.000,2016/01/05 10:20:44.000,
trace_589,Initial diagnosis,2016/01/05 11:27:44.000,2016/01/05 11:41:44.000,
trace_589,Incident closure,2016/01/05 13:41:44.000,2016/01/05 14:04:44.000,
trace_590,Incident logging,2016/01/04 13:11:44.000,2016/01/04 13:19:44.000,
trace_590,Incident classification,2016/01/04 13:20:44.000,2016/01/04 13:21:44.000,Mail
trace_590,Initial diagnosis,2016/01/04 13:31:44.000,2016/01/04 13:35:44.000,
trace_590,Resolution and recovery,2016/01/04 17:22:44.000,2016/01/04 17:36:44.000,
trace_590,Incident closure,2016/01/04 17:36:44.000,2016/01/04 17:49:44.000,
trace_591,Incident logging,2016/01/04 13:37:44.000,2016/01/04 13:42:44.000,
trace_591,Incident classification,2016/01/04 13:43:44.000,2016/01/04 13:45:44.000,Backup
trace_591,Initial diagnosis,2016/01/04 13:47:44.000,2016/01/04 13:58:44.000,
trace_591,Resolution and recovery,2016/01/04 20:27:44.000,2016/01/04 21:32:44.000,
trace_591,Incident closure,2016/01/04 21:33:44.000,2016/01/04 21:35:44.000,
trace_592,Incident logging,2016/01/04 13:54:44.000,2016/01/04 13:55:44.000,
trace_592,Incident classification,2016/01/04 13:56:44.000,2016/01/04 14:01:44.000,Citrix
trace_592,Initial diagnosis,2016/01/04 14:06:44.000,2016/01/04 14:15:44.000,
trace_592,Functional escalation,2016/01/04 14:15:44.000,2016/01/04 14:21:44.000,
trace_592,Investigation and diagnosis,2016/01/05 12:15:44.000,2016/01/05 22:02:44.000,
trace_592,Resolution and recovery,2016/01/06 00:59:44.000,2016/01/06 01:58:44.000,
trace_592,Incident closure,2016/01/06 01:59:44.000,2016/01/06 02:17:44.000,
trace_593,Incident logging,2016/01/04 13:21:44.000,2016/01/04 13:37:44.000,
trace_593,Incident classification,2016/01/04 13:39:44.000,2016/01/04 13:39:44.000,Mail
trace_593,Initial diagnosis,2016/01/04 13:43:44.000,2016/01/04 13:50:44.000,
trace_593,Resolution and recovery,2016/01/04 22:15:44.000,2016/01/04 22:15:44.000,
trace_593,Incident closure,2016/01/04 22:17:44.000,2016/01/04 22:32:44.000,
trace_594,Incident logging,2016/01/04 11:50:44.000,2016/01/04 11:54:44.000,
trace_594,Incident classification,2016/01/04 11:54:44.000,2016/01/04 11:58:44.000,SAP
trace_594,Initial diagnosis,2016/01/04 12:12:44.000,2016/01/04 12:18:44.000,
trace_594,Functional escalation,2016/01/04 12:21:44.000,2016/01/04 12:27:44.000,
trace_594,Investigation and diagnosis,2016/01/04 23:45:44.000,2016/01/05 00:08:44.000,
trace_594,Resolution and recovery,2016/01/05 04:45:44.000,2016/01/05 04:57:44.000,
trace_594,Incident closure,2016/01/05 04:57:44.000,2016/01/05 05:09:44.000,
trace_595,Incident logging,2016/01/04 13:54:44.000,2016/01/04 13:54:44.000,
trace_595,Incident classification,2016/01/04 13:57:44.000,2016/01/04 14:02:44.000,SAP
trace_595,Initial diagnosis,2016/01/04 14:07:44.000,2016/01/04 14:08:44.000,
trace_595,Resolution and recovery,2016/01/04 15:51:44.000,2016/01/04 16:23:44.000,
trace_595,Incident closure,2016/01/04 16:24:44.000,2016/01/04 16:39:44.000,
trace_596,Incident logging,2016/01/04 13:17:44.000,2016/01/04 13:17:44.000,
trace_596,Incident classification,2016/01/04 13:18:44.000,2016/01/04 13:22:44.000,Intranet
trace_596,Initial diagnosis,2016/01/04 13:31:44.000,2016/01/04 13:38:44.000,
trace_596,Resolution and recovery,2016/01/04 15:41:44.000,2016/01/04 15:41:44.000,
trace_596,Incident closure,2016/01/04 15:41:44.000,2016/01/04 15:56:44.000,
trace_597,Incident logging,2016/01/04 14:40:44.000,2016/01/04 14:49:44.000,
trace_597,Incident classification,2016/01/04 14:49:44.000,2016/01/04 14:57:44.000,SAP
trace_597,Initial diagnosis,2016/01/04 15:04:44.000,2016/01/04 15:07:44.000,
trace_597,Functional escalation,2016/01/04 15:08:44.000,2016/01/04 15:14:44.000,
trace_597,Investigation and diagnosis,2016/01/05 04:48:44.000,2016/01/05 13:35:44.000,
trace_597,Initial diagnosis,2016/01/05 14:41:44.000,2016/01/05 14:49:44.000,
trace_597,Resolution and recovery,2016/01/05 19:25:44.000,2016/01/05 20:00:44.000,
trace_597,Incident closure,2016/01/05 20:01:44.000,2016/01/05 20:13:44.000,
trace_598,Incident logging,2016/01/04 12:21:44.000,2016/01/04 12:47:44.000,
trace_598,Incident classification,2016/01/04 12:48:44.000,2016/01/04 12:52:44.000,Backup
trace_598,Initial diagnosis,2016/01/04 13:07:44.000,2016/01/04 13:19:44.000,
trace_598,Resolution and recovery,2016/01/04 17:39:44.000,2016/01/04 18:26:44.000,
trace_598,Incident closure,2016/01/04 18:27:44.000,2016/01/04 18:45:44.000,
trace_599,Incident logging,2016/01/04 11:38:44.000,2016/01/04 11:41:44.000,
trace_599,Incident classification,2016/01/04 11:42:44.000,2016/01/04 11:47:44.000,Backup
trace_599,Initial diagnosis,2016/01/04 11:59:44.000,2016/01/04 12:09:44.000,
trace_599,Resolution and recovery,2016/01/04 15:04:44.000,2016/01/04 15:59:44.000,
trace_599,Incident closure,2016/01/04 16:01:44.000,2016/01/04 16:18:44.000,
trace_600,Incident logging,2016/01/04 11:31:44.000,2016/01/04 11:42:44.000,
trace_600,Incident classification,2016/01/04 11:42:44.000,2016/01/04 11:51:44.000,SAP
trace_600,Initial diagnosis,2016/01/04 12:02:44.000,2016/01/04 12:11:44.000,
trace_600,Functional escalation,2016/01/04 12:11:44.000,2016/01/04 12:12:44.000,
trace_600,Investigation and diagnosis,2016/01/05 11:11:44.000,2016/01/05 18:53:44.000,
trace_600,Initial diagnosis,2016/01/05 20:06:44.000,2016/01/05 20:14:44.000,
trace_600,Resolution and recovery,2016/01/05 22:37:44.000,2016/01/05 23:41:44.000,
trace_600,Incident closure,2016/01/05 23:44:44.000,2016/01/06 00:01:44.000,
trace_601,Incident logging,2016/01/04 12:11:44.000,2016/01/04 12:18:44.000,
trace_601,Incident classification,2016/01/04 12:19:44.000,2016/01/04 12:24:44.000,SAP
trace_601,Initial diagnosis,2016/01/04 12:34:44.000,2016/01/04 12:37:44.000,
trace_601,Functional escalation,2016/01/04 12:39:44.000,2016/01/04 12:43:44.000,
trace_601,Investigation and diagnosis,2016/01/04 22:26:44.000,2016/01/04 23:08:44.000,
trace_601,Resolution and recovery,2016/01/05 02:15:44.000,2016/01/05 02:49:44.000,
trace_601,Incident closure,2016/01/05 02:49:44.000,2016/01/05 03:11:44.000,
trace_602,Incident logging,2016/01/04 12:56:44.000,2016/01/04 12:58:44.000,
trace_602,Incident classification,2016/01/04 13:00:44.000,2016/01/04 13:06:44.000,Mail
trace_602,Initial diagnosis,2016/01/04 13:16:44.000,2016/01/04 13:23:44.000,
trace_602,Resolution and recovery,2016/01/04 17:24:44.000,2016/01/04 18:26:44.000,
trace_602,Incident closure,2016/01/04 18:27:44.000,2016/01/04 18:45:44.000,
trace_603,Incident logging,2016/01/04 14:37:44.000,2016/01/04 14:54:44.000,
trace_603,Incident classification,2016/01/04 14:55:44.000,2016/01/04 14:55:44.000,SAP
trace_603,Initial diagnosis,2016/01/04 15:06:44.000,2016/01/04 15:12:44.000,
trace_603,Resolution and recovery,2016/01/04 19:51:44.000,2016/01/04 19:51:44.000,
trace_603,Incident closure,2016/01/04 19:51:44.000,2016/01/04 20:01:44.000,
trace_604,Incident logging,2016/01/04 12:18:44.000,2016/01/04 12:25:44.000,
trace_604,Incident classification,2016/01/04 12:25:44.000,2016/01/04 12:37:44.000,SAP
trace_604,Initial diagnosis,2016/01/04 12:38:44.000,2016/01/04 12:45:44.000,
trace_604,Resolution and recovery,2016/01/04 18:46:44.000,2016/01/04 19:27:44.000,
trace_604,Incident closure,2016/01/04 19:28:44.000,2016/01/04 19:45:44.000,
trace_605,Incident logging,2016/01/04 12:40:44.000,2016/01/04 12:47:44.000,
trace_605,Incident classification,2016/01/04 12:49:44.000,2016/01/04 12:49:44.000,Mail
trace_605,Initial diagnosis,2016/01/04 12:53:44.000,2016/01/04 13:04:44.000,
trace_605,Resolution and recovery,2016/01/04 18:37:44.000,2016/01/04 19:44:44.000,
trace_605,Incident closure,2016/01/04 19:44:44.000,2016/01/04 19:54:44.000,
trace_606,Incident logging,2016/01/04 14:15:44.000,2016/01/04 14:17:44.000,
trace_606,Incident classification,2016/01/04 14:19:44.000,2016/01/04 14:19:44.000,Mail
trace_606,Initial diagnosis,2016/01/04 14:23:44.000,2016/01/04 14:33:44.000,
trace_606,Incident closure,2016/01/04 16:35:44.000,2016/01/04 16:49:44.000,
trace_607,Incident logging,2016/01/04 14:34:44.000,2016/01/04 14:39:44.000,
trace_607,Incident classification,2016/01/04 14:40:44.000,2016/01/04 14:45:44.000,SAP
trace_607,Initial diagnosis,2016/01/04 14:52:44.000,2016/01/04 15:09:44.000,
trace_607,Resolution and recovery,2016/01/04 18:39:44.000,2016/01/04 18:50:44.000,
trace_607,Incident closure,2016/01/04 18:51:44.000,2016/01/04 19:07:44.000,
trace_608,Incident logging,2016/01/04 12:10:44.000,2016/01/04 12:24:44.000,
trace_608,Incident classification,2016/01/04 12:24:44.000,2016/01/04 12:28:44.000,SAP
trace_608,Initial diagnosis,2016/01/04 12:35:44.000,2016/01/04 12:44:44.000,
trace_608,Functional escalation,2016/01/04 12:47:44.000,2016/01/04 12:53:44.000,
trace_608,Investigation and diagnosis,2016/01/04 18:52:44.000,2016/01/05 02:35:44.000,
trace_608,Initial diagnosis,2016/01/05 03:49:44.000,2016/01/05 03:59:44.000,
trace_608,Resolution and recovery,2016/01/05 07:29:44.000,2016/01/05 07:29:44.000,
trace_608,Incident closure,2016/01/05 07:29:44.000,2016/01/05 07:45:44.000,
trace_609,Incident logging,2016/01/04 12:44:44.000,2016/01/04 12:58:44.000,
trace_609,Incident classification,2016/01/04 12:59:44.000,2016/01/04 13:03:44.000,SAP
trace_609,Initial diagnosis,2016/01/04 13:06:44.000,2016/01/04 13:12:44.000,
trace_609,Resolution and recovery,2016/01/04 17:56:44.000,2016/01/04 18:27:44.000,
trace_609,Incident closure,2016/01/04 18:29:44.000,2016/01/04 18:34:44.000,
trace_610,Incident logging,2016/01/04 13:27:44.000,2016/01/04 13:28:44.000,
trace_610,Incident classification,2016/01/04 13:28:44.000,2016/01/04 13:34:44.000,SAP
trace_610,Initial diagnosis,2016/01/04 13:41:44.000,2016/01/04 13:57:44.000,
trace_610,Functional escalation,2016/01/04 13:59:44.000,2016/01/04 14:07:44.000,
trace_610,Investigation and diagnosis,2016/01/05 09:51:44.000,2016/01/05 11:06:44.000,
trace_610,Resolution and recovery,2016/01/05 16:07:44.000,2016/01/05 16:07:44.000,
trace_610,Incident closure,2016/01/05 16:08:44.000,2016/01/05 16:20:44.000,
trace_611,Incident logging,2016/01/04 13:26:44.000,2016/01/04 13:46:44.000,
trace_611,Incident classification,2016/01/04 13:47:44.000,2016/01/04 13:51:44.000,SAP
trace_611,Initial diagnosis,2016/01/04 14:00:44.000,2016/01/04 14:12:44.000,
trace_611,Functional escalation,2016/01/04 14:12:44.000,2016/01/04 14:17:44.000,
trace_611,Investigation and diagnosis,2016/01/05 09:23:44.000,2016/01/05 14:40:44.000,
trace_611,Initial diagnosis,2016/01/05 15:54:44.000,2016/01/05 16:13:44.000,
trace_611,Resolution and recovery,2016/01/05 19:37:44.000,2016/01/05 20:11:44.000,
trace_611,Incident closure,2016/01/05 20:11:44.000,2016/01/05 20:15:44.000,
trace_612,Incident logging,2016/01/04 11:40:44.000,2016/01/04 11:44:44.000,
trace_612,Incident classification,2016/01/04 11:44:44.000,2016/01/04 11:48:44.000,Mail
trace_612,Initial diagnosis,2016/01/04 11:56:44.000,2016/01/04 12:04:44.000,
trace_612,Resolution and recovery,2016/01/04 14:59:44.000,2016/01/04 15:15:44.000,
trace_612,Incident closure,2016/01/04 15:16:44.000,2016/01/04 15:21:44.000,
trace_613,Incident logging,2016/01/04 12:31:44.000,2016/01/04 12:43:44.000,
trace_613,Incident classification,2016/01/04 12:45:44.000,2016/01/04 12:45:44.000,Mail
trace_613,Initial diagnosis,2016/01/04 13:00:44.000,2016/01/04 13:10:44.000,
trace_613,Incident closure,2016/01/04 15:12:44.000,2016/01/04 15:26:44.000,
trace_614,Incident logging,2016/01/04 12:52:44.000,2016/01/04 13:01:44.000,
trace_614,Incident classification,2016/01/04 13:03:44.000,2016/01/04 13:08:44.000,Mail
trace_614,Initial diagnosis,2016/01/04 13:15:44.000,2016/01/04 13:18:44.000,
trace_614,Functional escalation,2016/01/04 13:19:44.000,2016/01/04 13:22:44.000,
trace_614,Investigation and diagnosis,2016/01/05 08:50:44.000,2016/01/05 11:45:44.000,
trace_614,Incident closure,2016/01/05 13:45:44.000,2016/01/05 13:57:44.000,
trace_615,Incident logging,2016/01/04 13:34:44.000,2016/01/04 13:52:44.000,
trace_615,Incident classification,2016/01/04 13:53:44.000,2016/01/04 13:55:44.000,Mail
trace_615,Initial diagnosis,2016/01/04 14:02:44.000,2016/01/04 14:09:44.000,
trace_615,Incident closure,2016/01/04 16:10:44.000,2016/01/04 16:29:44.000,
trace_616,Incident logging,2016/01/04 12:30:44.000,2016/01/04 12:58:44.000,
trace_616,Incident classification,2016/01/04 12:58:44.000,2016/01/04 13:08:44.000,Mail
trace_616,Initial diagnosis,2016/01/04 13:15:44.000,2016/01/04 13:23:44.000,
trace_616,Incident closure,2016/01/04 15:23:44.000,2016/01/04 15:39:44.000,
trace_617,Incident logging,2016/01/04 14:15:44.000,2016/01/04 14:33:44.000,
trace_617,Incident classification,2016/01/04 14:33:44.000,2016/01/04 14:35:44.000,SAP
trace_617,Initial diagnosis,2016/01/04 14:48:44.000,2016/01/04 15:00:44.000,
trace_617,Functional escalation,2016/01/04 15:02:44.000,2016/01/04 15:09:44.000,
trace_617,Investigation and diagnosis,2016/01/05 12:41:44.000,2016/01/05 19:12:44.000,
trace_617,Initial diagnosis,2016/01/05 20:14:44.000,2016/01/05 20:21:44.000,
trace_617,Incident closure,2016/01/05 22:21:44.000,2016/01/05 22:59:44.000,
trace_618,Incident logging,2016/01/04 14:12:44.000,2016/01/04 14:25:44.000,
trace_618,Incident classification,2016/01/04 14:28:44.000,2016/01/04 14:30:44.000,Mail
trace_618,Initial diagnosis,2016/01/04 14:37:44.000,2016/01/04 14:51:44.000,
trace_618,Functional escalation,2016/01/04 14:56:44.000,2016/01/04 15:02:44.000,
